image_id,image_path,macro_stage,parent_image_id,field_id,capture_session,country,cover,panicle_frac,senescent_frac,review_flag,source,split
IMG_0668_subset_overlap_1_0,segmentation/India/rgb/IMG_0668_subset_overlap_1_0.jpg,tillering,India//IMG_0668,riceseg:India//IMG_0668,India/,India,0.4059,0.0,0.0201,0,riceseg,unassigned
IMG_0668_subset_overlap_1_1,segmentation/India/rgb/IMG_0668_subset_overlap_1_1.jpg,tillering,India//IMG_0668,riceseg:India//IMG_0668,India/,India,0.4193,0.0,0.0523,0,riceseg,unassigned
IMG_0673_subset_overlap_0_0,segmentation/India/rgb/IMG_0673_subset_overlap_0_0.jpg,tillering,India//IMG_0673,riceseg:India//IMG_0673,India/,India,0.4658,0.0,0.0464,1,riceseg,unassigned
IMG_0673_subset_overlap_0_1,segmentation/India/rgb/IMG_0673_subset_overlap_0_1.jpg,establishment,India//IMG_0673,riceseg:India//IMG_0673,India/,India,0.2638,0.0,0.0245,1,riceseg,unassigned
IMG_0673_subset_overlap_1_0,segmentation/India/rgb/IMG_0673_subset_overlap_1_0.jpg,establishment,India//IMG_0673,riceseg:India//IMG_0673,India/,India,0.2748,0.0,0.0115,1,riceseg,unassigned
IMG_0673_subset_overlap_1_1,segmentation/India/rgb/IMG_0673_subset_overlap_1_1.jpg,establishment,India//IMG_0673,riceseg:India//IMG_0673,India/,India,0.1282,0.0,0.0168,0,riceseg,unassigned
IMG_0674_subset_overlap_0_0,segmentation/India/rgb/IMG_0674_subset_overlap_0_0.jpg,stem_booting,India//IMG_0674,riceseg:India//IMG_0674,India/,India,0.6589,0.0,0.0039,0,riceseg,unassigned
IMG_0674_subset_overlap_0_1,segmentation/India/rgb/IMG_0674_subset_overlap_0_1.jpg,stem_booting,India//IMG_0674,riceseg:India//IMG_0674,India/,India,0.6914,0.0,0.0133,0,riceseg,unassigned
IMG_0674_subset_overlap_1_0,segmentation/India/rgb/IMG_0674_subset_overlap_1_0.jpg,establishment,India//IMG_0674,riceseg:India//IMG_0674,India/,India,0.215,0.0,0.0544,0,riceseg,unassigned
IMG_0674_subset_overlap_1_1,segmentation/India/rgb/IMG_0674_subset_overlap_1_1.jpg,tillering,India//IMG_0674,riceseg:India//IMG_0674,India/,India,0.5039,0.0,0.0275,1,riceseg,unassigned
IMG_0675_subset_overlap_0_0,segmentation/India/rgb/IMG_0675_subset_overlap_0_0.jpg,stem_booting,India//IMG_0675,riceseg:India//IMG_0675,India/,India,0.6388,0.0,0.0319,0,riceseg,unassigned
IMG_0675_subset_overlap_0_1,segmentation/India/rgb/IMG_0675_subset_overlap_0_1.jpg,tillering,India//IMG_0675,riceseg:India//IMG_0675,India/,India,0.3693,0.0,0.0524,0,riceseg,unassigned
IMG_0675_subset_overlap_1_0,segmentation/India/rgb/IMG_0675_subset_overlap_1_0.jpg,tillering,India//IMG_0675,riceseg:India//IMG_0675,India/,India,0.3661,0.0,0.0641,0,riceseg,unassigned
IMG_0675_subset_overlap_1_1,segmentation/India/rgb/IMG_0675_subset_overlap_1_1.jpg,tillering,India//IMG_0675,riceseg:India//IMG_0675,India/,India,0.4387,0.0,0.0976,0,riceseg,unassigned
IMG_0676_subset_overlap_0_0,segmentation/India/rgb/IMG_0676_subset_overlap_0_0.jpg,tillering,India//IMG_0676,riceseg:India//IMG_0676,India/,India,0.433,0.0,0.0148,0,riceseg,unassigned
IMG_0676_subset_overlap_0_1,segmentation/India/rgb/IMG_0676_subset_overlap_0_1.jpg,establishment,India//IMG_0676,riceseg:India//IMG_0676,India/,India,0.0481,0.0,0.0819,0,riceseg,unassigned
IMG_0676_subset_overlap_1_0,segmentation/India/rgb/IMG_0676_subset_overlap_1_0.jpg,establishment,India//IMG_0676,riceseg:India//IMG_0676,India/,India,0.1611,0.0,0.0152,0,riceseg,unassigned
IMG_0676_subset_overlap_1_1,segmentation/India/rgb/IMG_0676_subset_overlap_1_1.jpg,establishment,India//IMG_0676,riceseg:India//IMG_0676,India/,India,0.1813,0.0,0.018,0,riceseg,unassigned
IMG_0677_subset_overlap_0_0,segmentation/India/rgb/IMG_0677_subset_overlap_0_0.jpg,stem_booting,India//IMG_0677,riceseg:India//IMG_0677,India/,India,0.5582,0.0,0.0286,1,riceseg,unassigned
IMG_0677_subset_overlap_0_1,segmentation/India/rgb/IMG_0677_subset_overlap_0_1.jpg,stem_booting,India//IMG_0677,riceseg:India//IMG_0677,India/,India,0.5336,0.0,0.0463,1,riceseg,unassigned
IMG_0677_subset_overlap_1_0,segmentation/India/rgb/IMG_0677_subset_overlap_1_0.jpg,tillering,India//IMG_0677,riceseg:India//IMG_0677,India/,India,0.4487,0.0,0.1009,0,riceseg,unassigned
IMG_0677_subset_overlap_1_1,segmentation/India/rgb/IMG_0677_subset_overlap_1_1.jpg,tillering,India//IMG_0677,riceseg:India//IMG_0677,India/,India,0.4776,0.0,0.0754,1,riceseg,unassigned
IMG_0678_subset_overlap_0_0,segmentation/India/rgb/IMG_0678_subset_overlap_0_0.jpg,stem_booting,India//IMG_0678,riceseg:India//IMG_0678,India/,India,0.663,0.0,0.0401,0,riceseg,unassigned
IMG_0678_subset_overlap_0_1,segmentation/India/rgb/IMG_0678_subset_overlap_0_1.jpg,tillering,India//IMG_0678,riceseg:India//IMG_0678,India/,India,0.3864,0.0,0.1035,0,riceseg,unassigned
IMG_0678_subset_overlap_1_0,segmentation/India/rgb/IMG_0678_subset_overlap_1_0.jpg,stem_booting,India//IMG_0678,riceseg:India//IMG_0678,India/,India,0.5644,0.0,0.0477,0,riceseg,unassigned
IMG_0678_subset_overlap_1_1,segmentation/India/rgb/IMG_0678_subset_overlap_1_1.jpg,tillering,India//IMG_0678,riceseg:India//IMG_0678,India/,India,0.4835,0.0,0.0983,1,riceseg,unassigned
IMG_0679_subset_overlap_0_0,segmentation/India/rgb/IMG_0679_subset_overlap_0_0.jpg,tillering,India//IMG_0679,riceseg:India//IMG_0679,India/,India,0.3531,0.0,0.0235,1,riceseg,unassigned
IMG_0679_subset_overlap_0_1,segmentation/India/rgb/IMG_0679_subset_overlap_0_1.jpg,stem_booting,India//IMG_0679,riceseg:India//IMG_0679,India/,India,0.5514,0.0,0.0266,1,riceseg,unassigned
IMG_0679_subset_overlap_1_0,segmentation/India/rgb/IMG_0679_subset_overlap_1_0.jpg,tillering,India//IMG_0679,riceseg:India//IMG_0679,India/,India,0.3687,0.0,0.0906,0,riceseg,unassigned
IMG_0679_subset_overlap_1_1,segmentation/India/rgb/IMG_0679_subset_overlap_1_1.jpg,stem_booting,India//IMG_0679,riceseg:India//IMG_0679,India/,India,0.5424,0.0,0.01,1,riceseg,unassigned
IMG_0680_subset_overlap_0_0,segmentation/India/rgb/IMG_0680_subset_overlap_0_0.jpg,stem_booting,India//IMG_0680,riceseg:India//IMG_0680,India/,India,0.5511,0.0,0.0555,1,riceseg,unassigned
IMG_0680_subset_overlap_0_1,segmentation/India/rgb/IMG_0680_subset_overlap_0_1.jpg,stem_booting,India//IMG_0680,riceseg:India//IMG_0680,India/,India,0.7594,0.0,0.0208,0,riceseg,unassigned
IMG_0680_subset_overlap_1_0,segmentation/India/rgb/IMG_0680_subset_overlap_1_0.jpg,stem_booting,India//IMG_0680,riceseg:India//IMG_0680,India/,India,0.5302,0.0,0.0765,1,riceseg,unassigned
IMG_0680_subset_overlap_1_1,segmentation/India/rgb/IMG_0680_subset_overlap_1_1.jpg,stem_booting,India//IMG_0680,riceseg:India//IMG_0680,India/,India,0.6965,0.0,0.0364,0,riceseg,unassigned
IMG_0682_subset_overlap_0_0,segmentation/India/rgb/IMG_0682_subset_overlap_0_0.jpg,stem_booting,India//IMG_0682,riceseg:India//IMG_0682,India/,India,0.5872,0.0,0.0401,0,riceseg,unassigned
IMG_0682_subset_overlap_0_1,segmentation/India/rgb/IMG_0682_subset_overlap_0_1.jpg,tillering,India//IMG_0682,riceseg:India//IMG_0682,India/,India,0.5046,0.0,0.0878,1,riceseg,unassigned
IMG_0682_subset_overlap_1_0,segmentation/India/rgb/IMG_0682_subset_overlap_1_0.jpg,stem_booting,India//IMG_0682,riceseg:India//IMG_0682,India/,India,0.5515,0.0,0.0417,1,riceseg,unassigned
IMG_0682_subset_overlap_1_1,segmentation/India/rgb/IMG_0682_subset_overlap_1_1.jpg,stem_booting,India//IMG_0682,riceseg:India//IMG_0682,India/,India,0.5332,0.0,0.0469,1,riceseg,unassigned
IMG_0683_subset_overlap_0_0,segmentation/India/rgb/IMG_0683_subset_overlap_0_0.jpg,tillering,India//IMG_0683,riceseg:India//IMG_0683,India/,India,0.4234,0.0,0.0585,0,riceseg,unassigned
IMG_0683_subset_overlap_0_1,segmentation/India/rgb/IMG_0683_subset_overlap_0_1.jpg,tillering,India//IMG_0683,riceseg:India//IMG_0683,India/,India,0.4749,0.0,0.0301,1,riceseg,unassigned
IMG_0683_subset_overlap_1_0,segmentation/India/rgb/IMG_0683_subset_overlap_1_0.jpg,establishment,India//IMG_0683,riceseg:India//IMG_0683,India/,India,0.279,0.0,0.1228,1,riceseg,unassigned
IMG_0683_subset_overlap_1_1,segmentation/India/rgb/IMG_0683_subset_overlap_1_1.jpg,stem_booting,India//IMG_0683,riceseg:India//IMG_0683,India/,India,0.5389,0.0,0.04,1,riceseg,unassigned
IMG_0684_subset_overlap_0_0,segmentation/India/rgb/IMG_0684_subset_overlap_0_0.jpg,stem_booting,India//IMG_0684,riceseg:India//IMG_0684,India/,India,0.5188,0.0,0.0436,1,riceseg,unassigned
IMG_0684_subset_overlap_0_1,segmentation/India/rgb/IMG_0684_subset_overlap_0_1.jpg,tillering,India//IMG_0684,riceseg:India//IMG_0684,India/,India,0.4309,0.0,0.042,0,riceseg,unassigned
IMG_0684_subset_overlap_1_0,segmentation/India/rgb/IMG_0684_subset_overlap_1_0.jpg,stem_booting,India//IMG_0684,riceseg:India//IMG_0684,India/,India,0.5866,0.0,0.0196,0,riceseg,unassigned
IMG_0684_subset_overlap_1_1,segmentation/India/rgb/IMG_0684_subset_overlap_1_1.jpg,tillering,India//IMG_0684,riceseg:India//IMG_0684,India/,India,0.4017,0.0,0.0633,0,riceseg,unassigned
IMG_0686_subset_overlap_0_0,segmentation/India/rgb/IMG_0686_subset_overlap_0_0.jpg,stem_booting,India//IMG_0686,riceseg:India//IMG_0686,India/,India,0.5297,0.0,0.0775,1,riceseg,unassigned
IMG_0686_subset_overlap_0_1,segmentation/India/rgb/IMG_0686_subset_overlap_0_1.jpg,stem_booting,India//IMG_0686,riceseg:India//IMG_0686,India/,India,0.5738,0.0,0.0614,0,riceseg,unassigned
IMG_0686_subset_overlap_1_0,segmentation/India/rgb/IMG_0686_subset_overlap_1_0.jpg,tillering,India//IMG_0686,riceseg:India//IMG_0686,India/,India,0.4718,0.0,0.0548,1,riceseg,unassigned
IMG_0686_subset_overlap_1_1,segmentation/India/rgb/IMG_0686_subset_overlap_1_1.jpg,stem_booting,India//IMG_0686,riceseg:India//IMG_0686,India/,India,0.5584,0.0,0.1119,1,riceseg,unassigned
IMG_0687_subset_overlap_0_0,segmentation/India/rgb/IMG_0687_subset_overlap_0_0.jpg,tillering,India//IMG_0687,riceseg:India//IMG_0687,India/,India,0.3952,0.0,0.0677,0,riceseg,unassigned
IMG_0687_subset_overlap_0_1,segmentation/India/rgb/IMG_0687_subset_overlap_0_1.jpg,establishment,India//IMG_0687,riceseg:India//IMG_0687,India/,India,0.26,0.0,0.1224,0,riceseg,unassigned
IMG_0687_subset_overlap_1_0,segmentation/India/rgb/IMG_0687_subset_overlap_1_0.jpg,establishment,India//IMG_0687,riceseg:India//IMG_0687,India/,India,0.1627,0.0,0.175,0,riceseg,unassigned
IMG_0687_subset_overlap_1_1,segmentation/India/rgb/IMG_0687_subset_overlap_1_1.jpg,establishment,India//IMG_0687,riceseg:India//IMG_0687,India/,India,0.2176,0.0,0.2236,0,riceseg,unassigned
IMG_0688_subset_overlap_0_0,segmentation/India/rgb/IMG_0688_subset_overlap_0_0.jpg,tillering,India//IMG_0688,riceseg:India//IMG_0688,India/,India,0.3137,0.0,0.074,1,riceseg,unassigned
IMG_0688_subset_overlap_0_1,segmentation/India/rgb/IMG_0688_subset_overlap_0_1.jpg,tillering,India//IMG_0688,riceseg:India//IMG_0688,India/,India,0.3134,0.0,0.1593,1,riceseg,unassigned
IMG_0688_subset_overlap_1_0,segmentation/India/rgb/IMG_0688_subset_overlap_1_0.jpg,establishment,India//IMG_0688,riceseg:India//IMG_0688,India/,India,0.1691,0.0,0.0414,0,riceseg,unassigned
IMG_0688_subset_overlap_1_1,segmentation/India/rgb/IMG_0688_subset_overlap_1_1.jpg,establishment,India//IMG_0688,riceseg:India//IMG_0688,India/,India,0.1349,0.0,0.0898,0,riceseg,unassigned
IMG_0689_subset_overlap_0_0,segmentation/India/rgb/IMG_0689_subset_overlap_0_0.jpg,stem_booting,India//IMG_0689,riceseg:India//IMG_0689,India/,India,0.6978,0.0,0.0121,0,riceseg,unassigned
IMG_0689_subset_overlap_0_1,segmentation/India/rgb/IMG_0689_subset_overlap_0_1.jpg,tillering,India//IMG_0689,riceseg:India//IMG_0689,India/,India,0.4664,0.0,0.0365,1,riceseg,unassigned
IMG_0689_subset_overlap_1_0,segmentation/India/rgb/IMG_0689_subset_overlap_1_0.jpg,stem_booting,India//IMG_0689,riceseg:India//IMG_0689,India/,India,0.526,0.0,0.0427,1,riceseg,unassigned
IMG_0689_subset_overlap_1_1,segmentation/India/rgb/IMG_0689_subset_overlap_1_1.jpg,tillering,India//IMG_0689,riceseg:India//IMG_0689,India/,India,0.4205,0.0,0.022,0,riceseg,unassigned
IMG_0690_subset_overlap_0_0,segmentation/India/rgb/IMG_0690_subset_overlap_0_0.jpg,stem_booting,India//IMG_0690,riceseg:India//IMG_0690,India/,India,0.7011,0.0,0.0344,0,riceseg,unassigned
IMG_0690_subset_overlap_0_1,segmentation/India/rgb/IMG_0690_subset_overlap_0_1.jpg,tillering,India//IMG_0690,riceseg:India//IMG_0690,India/,India,0.4851,0.0,0.044,1,riceseg,unassigned
IMG_0690_subset_overlap_1_0,segmentation/India/rgb/IMG_0690_subset_overlap_1_0.jpg,tillering,India//IMG_0690,riceseg:India//IMG_0690,India/,India,0.4607,0.0,0.036,1,riceseg,unassigned
IMG_0690_subset_overlap_1_1,segmentation/India/rgb/IMG_0690_subset_overlap_1_1.jpg,tillering,India//IMG_0690,riceseg:India//IMG_0690,India/,India,0.3886,0.0,0.0678,0,riceseg,unassigned
IMG_0691_subset_overlap_0_0,segmentation/India/rgb/IMG_0691_subset_overlap_0_0.jpg,stem_booting,India//IMG_0691,riceseg:India//IMG_0691,India/,India,0.5508,0.0,0.022,1,riceseg,unassigned
IMG_0691_subset_overlap_0_1,segmentation/India/rgb/IMG_0691_subset_overlap_0_1.jpg,tillering,India//IMG_0691,riceseg:India//IMG_0691,India/,India,0.4683,0.0,0.0404,1,riceseg,unassigned
IMG_0691_subset_overlap_1_0,segmentation/India/rgb/IMG_0691_subset_overlap_1_0.jpg,stem_booting,India//IMG_0691,riceseg:India//IMG_0691,India/,India,0.5247,0.0,0.0293,1,riceseg,unassigned
IMG_0691_subset_overlap_1_1,segmentation/India/rgb/IMG_0691_subset_overlap_1_1.jpg,stem_booting,India//IMG_0691,riceseg:India//IMG_0691,India/,India,0.5262,0.0,0.0288,1,riceseg,unassigned
IMG_0692_subset_overlap_0_0,segmentation/India/rgb/IMG_0692_subset_overlap_0_0.jpg,stem_booting,India//IMG_0692,riceseg:India//IMG_0692,India/,India,0.6009,0.0,0.0247,0,riceseg,unassigned
IMG_0692_subset_overlap_0_1,segmentation/India/rgb/IMG_0692_subset_overlap_0_1.jpg,stem_booting,India//IMG_0692,riceseg:India//IMG_0692,India/,India,0.5416,0.0,0.0106,1,riceseg,unassigned
IMG_0692_subset_overlap_1_0,segmentation/India/rgb/IMG_0692_subset_overlap_1_0.jpg,stem_booting,India//IMG_0692,riceseg:India//IMG_0692,India/,India,0.594,0.0,0.0323,0,riceseg,unassigned
IMG_0692_subset_overlap_1_1,segmentation/India/rgb/IMG_0692_subset_overlap_1_1.jpg,stem_booting,India//IMG_0692,riceseg:India//IMG_0692,India/,India,0.7775,0.0,0.014,0,riceseg,unassigned
IMG_0693_subset_overlap_0_0,segmentation/India/rgb/IMG_0693_subset_overlap_0_0.jpg,tillering,India//IMG_0693,riceseg:India//IMG_0693,India/,India,0.4352,0.0,0.0281,0,riceseg,unassigned
IMG_0693_subset_overlap_0_1,segmentation/India/rgb/IMG_0693_subset_overlap_0_1.jpg,stem_booting,India//IMG_0693,riceseg:India//IMG_0693,India/,India,0.5146,0.0,0.0239,1,riceseg,unassigned
IMG_0693_subset_overlap_1_0,segmentation/India/rgb/IMG_0693_subset_overlap_1_0.jpg,tillering,India//IMG_0693,riceseg:India//IMG_0693,India/,India,0.5016,0.0,0.0166,1,riceseg,unassigned
IMG_0693_subset_overlap_1_1,segmentation/India/rgb/IMG_0693_subset_overlap_1_1.jpg,tillering,India//IMG_0693,riceseg:India//IMG_0693,India/,India,0.4698,0.0,0.0113,1,riceseg,unassigned
IMG_0694_subset_overlap_0_0,segmentation/India/rgb/IMG_0694_subset_overlap_0_0.jpg,tillering,India//IMG_0694,riceseg:India//IMG_0694,India/,India,0.4103,0.0,0.0056,0,riceseg,unassigned
IMG_0694_subset_overlap_0_1,segmentation/India/rgb/IMG_0694_subset_overlap_0_1.jpg,tillering,India//IMG_0694,riceseg:India//IMG_0694,India/,India,0.3631,0.0,0.0182,0,riceseg,unassigned
IMG_0694_subset_overlap_1_0,segmentation/India/rgb/IMG_0694_subset_overlap_1_0.jpg,establishment,India//IMG_0694,riceseg:India//IMG_0694,India/,India,0.2146,0.0,0.0042,0,riceseg,unassigned
IMG_0694_subset_overlap_1_1,segmentation/India/rgb/IMG_0694_subset_overlap_1_1.jpg,tillering,India//IMG_0694,riceseg:India//IMG_0694,India/,India,0.3711,0.0,0.0785,0,riceseg,unassigned
IMG_0695_subset_overlap_0_0,segmentation/India/rgb/IMG_0695_subset_overlap_0_0.jpg,establishment,India//IMG_0695,riceseg:India//IMG_0695,India/,India,0.3007,0.0,0.0599,1,riceseg,unassigned
IMG_0695_subset_overlap_0_1,segmentation/India/rgb/IMG_0695_subset_overlap_0_1.jpg,tillering,India//IMG_0695,riceseg:India//IMG_0695,India/,India,0.4824,0.0,0.0617,1,riceseg,unassigned
IMG_0695_subset_overlap_1_0,segmentation/India/rgb/IMG_0695_subset_overlap_1_0.jpg,establishment,India//IMG_0695,riceseg:India//IMG_0695,India/,India,0.2887,0.0,0.0409,1,riceseg,unassigned
IMG_0695_subset_overlap_1_1,segmentation/India/rgb/IMG_0695_subset_overlap_1_1.jpg,tillering,India//IMG_0695,riceseg:India//IMG_0695,India/,India,0.3896,0.0,0.0378,0,riceseg,unassigned
IMG_0696_subset_overlap_0_0,segmentation/India/rgb/IMG_0696_subset_overlap_0_0.jpg,tillering,India//IMG_0696,riceseg:India//IMG_0696,India/,India,0.3592,0.0,0.075,1,riceseg,unassigned
IMG_0696_subset_overlap_0_1,segmentation/India/rgb/IMG_0696_subset_overlap_0_1.jpg,stem_booting,India//IMG_0696,riceseg:India//IMG_0696,India/,India,0.6106,0.0,0.0374,0,riceseg,unassigned
IMG_0696_subset_overlap_1_0,segmentation/India/rgb/IMG_0696_subset_overlap_1_0.jpg,tillering,India//IMG_0696,riceseg:India//IMG_0696,India/,India,0.49,0.0,0.0527,1,riceseg,unassigned
IMG_0696_subset_overlap_1_1,segmentation/India/rgb/IMG_0696_subset_overlap_1_1.jpg,stem_booting,India//IMG_0696,riceseg:India//IMG_0696,India/,India,0.6335,0.0,0.0207,0,riceseg,unassigned
IMG_0698_subset_overlap_0_0,segmentation/India/rgb/IMG_0698_subset_overlap_0_0.jpg,tillering,India//IMG_0698,riceseg:India//IMG_0698,India/,India,0.3507,0.0,0.0264,1,riceseg,unassigned
IMG_0698_subset_overlap_0_1,segmentation/India/rgb/IMG_0698_subset_overlap_0_1.jpg,tillering,India//IMG_0698,riceseg:India//IMG_0698,India/,India,0.3687,0.0,0.0931,0,riceseg,unassigned
IMG_0698_subset_overlap_1_0,segmentation/India/rgb/IMG_0698_subset_overlap_1_0.jpg,tillering,India//IMG_0698,riceseg:India//IMG_0698,India/,India,0.4448,0.0,0.0132,0,riceseg,unassigned
IMG_0698_subset_overlap_1_1,segmentation/India/rgb/IMG_0698_subset_overlap_1_1.jpg,tillering,India//IMG_0698,riceseg:India//IMG_0698,India/,India,0.3754,0.0,0.0621,0,riceseg,unassigned
IMG_0699_subset_overlap_0_0,segmentation/India/rgb/IMG_0699_subset_overlap_0_0.jpg,tillering,India//IMG_0699,riceseg:India//IMG_0699,India/,India,0.4659,0.0,0.0529,1,riceseg,unassigned
IMG_0699_subset_overlap_0_1,segmentation/India/rgb/IMG_0699_subset_overlap_0_1.jpg,stem_booting,India//IMG_0699,riceseg:India//IMG_0699,India/,India,0.5609,0.0,0.032,0,riceseg,unassigned
IMG_0699_subset_overlap_1_0,segmentation/India/rgb/IMG_0699_subset_overlap_1_0.jpg,stem_booting,India//IMG_0699,riceseg:India//IMG_0699,India/,India,0.5392,0.0,0.0349,1,riceseg,unassigned
IMG_0699_subset_overlap_1_1,segmentation/India/rgb/IMG_0699_subset_overlap_1_1.jpg,tillering,India//IMG_0699,riceseg:India//IMG_0699,India/,India,0.4926,0.0,0.0196,1,riceseg,unassigned
IMG_0700_subset_overlap_0_0,segmentation/India/rgb/IMG_0700_subset_overlap_0_0.jpg,stem_booting,India//IMG_0700,riceseg:India//IMG_0700,India/,India,0.5173,0.0,0.069,1,riceseg,unassigned
IMG_0700_subset_overlap_0_1,segmentation/India/rgb/IMG_0700_subset_overlap_0_1.jpg,tillering,India//IMG_0700,riceseg:India//IMG_0700,India/,India,0.4963,0.0,0.0345,1,riceseg,unassigned
IMG_0700_subset_overlap_1_0,segmentation/India/rgb/IMG_0700_subset_overlap_1_0.jpg,establishment,India//IMG_0700,riceseg:India//IMG_0700,India/,India,0.2826,0.0,0.0168,1,riceseg,unassigned
IMG_0700_subset_overlap_1_1,segmentation/India/rgb/IMG_0700_subset_overlap_1_1.jpg,establishment,India//IMG_0700,riceseg:India//IMG_0700,India/,India,0.2762,0.0,0.0995,1,riceseg,unassigned
IMG_0701_subset_overlap_0_0,segmentation/India/rgb/IMG_0701_subset_overlap_0_0.jpg,tillering,India//IMG_0701,riceseg:India//IMG_0701,India/,India,0.4051,0.0,0.0282,0,riceseg,unassigned
IMG_0701_subset_overlap_0_1,segmentation/India/rgb/IMG_0701_subset_overlap_0_1.jpg,tillering,India//IMG_0701,riceseg:India//IMG_0701,India/,India,0.4001,0.0,0.0377,0,riceseg,unassigned
IMG_0701_subset_overlap_1_0,segmentation/India/rgb/IMG_0701_subset_overlap_1_0.jpg,tillering,India//IMG_0701,riceseg:India//IMG_0701,India/,India,0.3311,0.0,0.0901,1,riceseg,unassigned
IMG_0701_subset_overlap_1_1,segmentation/India/rgb/IMG_0701_subset_overlap_1_1.jpg,tillering,India//IMG_0701,riceseg:India//IMG_0701,India/,India,0.4249,0.0,0.0088,0,riceseg,unassigned
IMG_0702_subset_overlap_0_0,segmentation/India/rgb/IMG_0702_subset_overlap_0_0.jpg,tillering,India//IMG_0702,riceseg:India//IMG_0702,India/,India,0.4977,0.0,0.0743,1,riceseg,unassigned
IMG_0702_subset_overlap_0_1,segmentation/India/rgb/IMG_0702_subset_overlap_0_1.jpg,tillering,India//IMG_0702,riceseg:India//IMG_0702,India/,India,0.4438,0.0,0.0524,0,riceseg,unassigned
IMG_0702_subset_overlap_1_0,segmentation/India/rgb/IMG_0702_subset_overlap_1_0.jpg,establishment,India//IMG_0702,riceseg:India//IMG_0702,India/,India,0.157,0.0,0.1357,0,riceseg,unassigned
IMG_0702_subset_overlap_1_1,segmentation/India/rgb/IMG_0702_subset_overlap_1_1.jpg,establishment,India//IMG_0702,riceseg:India//IMG_0702,India/,India,0.27,0.0,0.0743,1,riceseg,unassigned
IMG_0703_subset_overlap_0_0,segmentation/India/rgb/IMG_0703_subset_overlap_0_0.jpg,tillering,India//IMG_0703,riceseg:India//IMG_0703,India/,India,0.36,0.0,0.0692,0,riceseg,unassigned
IMG_0703_subset_overlap_0_1,segmentation/India/rgb/IMG_0703_subset_overlap_0_1.jpg,establishment,India//IMG_0703,riceseg:India//IMG_0703,India/,India,0.2283,0.0,0.1077,0,riceseg,unassigned
IMG_0703_subset_overlap_1_0,segmentation/India/rgb/IMG_0703_subset_overlap_1_0.jpg,establishment,India//IMG_0703,riceseg:India//IMG_0703,India/,India,0.1288,0.0,0.0629,0,riceseg,unassigned
IMG_0703_subset_overlap_1_1,segmentation/India/rgb/IMG_0703_subset_overlap_1_1.jpg,establishment,India//IMG_0703,riceseg:India//IMG_0703,India/,India,0.1312,0.0,0.1588,0,riceseg,unassigned
IMG_0705_subset_overlap_0_0,segmentation/India/rgb/IMG_0705_subset_overlap_0_0.jpg,tillering,India//IMG_0705,riceseg:India//IMG_0705,India/,India,0.3947,0.0,0.0563,0,riceseg,unassigned
