image_id,image_path,parent_image_id,field_id,capture_session,capture_date,season,variety,days_after_sowing,bbch_code,macro_stage,source,license,annotator_1,annotator_2,adjudicated_label,split
TD001_GXBS01_LS_20130429110231_01_subset_overlap_0_3,02_tillering/TD001_GXBS01_LS_20130429110231_01_subset_overlap_0_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130429110231_01_subset_overlap_1_5,02_tillering/TD001_GXBS01_LS_20130429110231_01_subset_overlap_1_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_3,02_tillering/TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,tillering:unknown:TD001_GXBS01_LS_20130429110231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130429140232_01_subset_overlap_0_5,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_0_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_5,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_3,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_5,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130429140232_01_subset_overlap_3_3,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_3_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130429140232_01_subset_overlap_4_5,02_tillering/TD001_GXBS01_LS_20130429140232_01_subset_overlap_4_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,tillering:unknown:TD001_GXBS01_LS_20130429140232_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130430140231_01_subset_overlap_0_3,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_0_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_0_5,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_0_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_1_3,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_1_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_1_5,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_1_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_2_3,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_2_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_3_5,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_3_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130430140231_01_subset_overlap_4_5,02_tillering/TD001_GXBS01_LS_20130430140231_01_subset_overlap_4_5.jpg,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,tillering:unknown:TD001_GXBS01_LS_20130430140231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
20JS0805xian2plot2,03_stem_booting/20JS0805xian2plot2.jpg,stem_booting:unknown:20JS0805xian2plot2,stem_booting:unknown:20JS0805xian2plot2,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS0817jin2plot7,03_stem_booting/20JS0817jin2plot7.jpg,stem_booting:unknown:20JS0817jin2plot7,stem_booting:unknown:20JS0817jin2plot7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS0817xian2plot1,03_stem_booting/20JS0817xian2plot1.jpg,stem_booting:unknown:20JS0817xian2plot1,stem_booting:unknown:20JS0817xian2plot1,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JS0817xian2plot3,03_stem_booting/20JS0817xian2plot3.jpg,stem_booting:unknown:20JS0817xian2plot3,stem_booting:unknown:20JS0817xian2plot3,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS0827jin2plot4,03_stem_booting/20JS0827jin2plot4.jpg,stem_booting:unknown:20JS0827jin2plot4,stem_booting:unknown:20JS0827jin2plot4,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS0827jin2plot7,03_stem_booting/20JS0827jin2plot7.jpg,stem_booting:unknown:20JS0827jin2plot7,stem_booting:unknown:20JS0827jin2plot7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
20JS0827jin2plot9,03_stem_booting/20JS0827jin2plot9.jpg,stem_booting:unknown:20JS0827jin2plot9,stem_booting:unknown:20JS0827jin2plot9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS0909jin2plot1,03_stem_booting/20JS0909jin2plot1.jpg,stem_booting:unknown:20JS0909jin2plot1,stem_booting:unknown:20JS0909jin2plot1,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS10_subset_overlap_2_5,03_stem_booting/20JS10_subset_overlap_2_5.jpg,stem_booting:unknown:20JS10,stem_booting:unknown:20JS10,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS5_subset_overlap_2_5,03_stem_booting/20JS5_subset_overlap_2_5.jpg,stem_booting:unknown:20JS5,stem_booting:unknown:20JS5,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JS6_subset_overlap_2_2,03_stem_booting/20JS6_subset_overlap_2_2.jpg,stem_booting:unknown:20JS6,stem_booting:unknown:20JS6,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
20JS6_subset_overlap_2_4,03_stem_booting/20JS6_subset_overlap_2_4.jpg,stem_booting:unknown:20JS6,stem_booting:unknown:20JS6,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
20JS6_subset_overlap_4_4,03_stem_booting/20JS6_subset_overlap_4_4.jpg,stem_booting:unknown:20JS6,stem_booting:unknown:20JS6,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
20JS7_subset_overlap_0_3,03_stem_booting/20JS7_subset_overlap_0_3.jpg,stem_booting:unknown:20JS7,stem_booting:unknown:20JS7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JS7_subset_overlap_1_4,03_stem_booting/20JS7_subset_overlap_1_4.jpg,stem_booting:unknown:20JS7,stem_booting:unknown:20JS7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JS7_subset_overlap_1_5,03_stem_booting/20JS7_subset_overlap_1_5.jpg,stem_booting:unknown:20JS7,stem_booting:unknown:20JS7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JS7_subset_overlap_2_5,03_stem_booting/20JS7_subset_overlap_2_5.jpg,stem_booting:unknown:20JS7,stem_booting:unknown:20JS7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JS7_subset_overlap_2_6,03_stem_booting/20JS7_subset_overlap_2_6.jpg,stem_booting:unknown:20JS7,stem_booting:unknown:20JS7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
20JSplot3_1_19,03_stem_booting/20JSplot3_1_19.jpg,stem_booting:unknown:20JSplot3_1_19,stem_booting:unknown:20JSplot3_1_19,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JSplot3_3_21,03_stem_booting/20JSplot3_3_21.jpg,stem_booting:unknown:20JSplot3_3_21,stem_booting:unknown:20JSplot3_3_21,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JSs0_9_subset_overlap_3_0,03_stem_booting/20JSs0_9_subset_overlap_3_0.jpg,stem_booting:unknown:20JSs0_9,stem_booting:unknown:20JSs0_9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JSs0_9_subset_overlap_5_0,03_stem_booting/20JSs0_9_subset_overlap_5_0.jpg,stem_booting:unknown:20JSs0_9,stem_booting:unknown:20JSs0_9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
20JSs0_9_subset_overlap_5_3,03_stem_booting/20JSs0_9_subset_overlap_5_3.jpg,stem_booting:unknown:20JSs0_9,stem_booting:unknown:20JSs0_9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSDANYANG1-20210629-A196-rep0-DSC-RX045-1624958718208_subset_overlap_0_6,03_stem_booting/21JSDANYANG1-20210629-A196-rep0-DSC-RX045-1624958718208_subset_overlap_0_6.jpg,stem_booting:unknown:21JSDANYANG1-20210629-A196-rep0-DSC-RX045-1624958718208,stem_booting:unknown:21JSDANYANG1-20210629-A196-rep0-DSC-RX045-1624958718208,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSDANYANG1-20210629-A202-rep0-DSC-RX045-1624959047913_subset_overlap_0_6,03_stem_booting/21JSDANYANG1-20210629-A202-rep0-DSC-RX045-1624959047913_subset_overlap_0_6.jpg,stem_booting:unknown:21JSDANYANG1-20210629-A202-rep0-DSC-RX045-1624959047913,stem_booting:unknown:21JSDANYANG1-20210629-A202-rep0-DSC-RX045-1624959047913,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSDANYANG1-20210629-A208-rep0-DSC-RX045-1624959158112_subset_overlap_0_4,03_stem_booting/21JSDANYANG1-20210629-A208-rep0-DSC-RX045-1624959158112_subset_overlap_0_4.jpg,stem_booting:unknown:21JSDANYANG1-20210629-A208-rep0-DSC-RX045-1624959158112,stem_booting:unknown:21JSDANYANG1-20210629-A208-rep0-DSC-RX045-1624959158112,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_1_subset_overlap_4_0,03_stem_booting/21JSgf90_1_subset_overlap_4_0.jpg,stem_booting:unknown:21JSgf90_1,stem_booting:unknown:21JSgf90_1,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
21JSgf90_1_subset_overlap_5_8,03_stem_booting/21JSgf90_1_subset_overlap_5_8.jpg,stem_booting:unknown:21JSgf90_1,stem_booting:unknown:21JSgf90_1,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
21JSgf90_2_subset_overlap_5_2,03_stem_booting/21JSgf90_2_subset_overlap_5_2.jpg,stem_booting:unknown:21JSgf90_2,stem_booting:unknown:21JSgf90_2,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
21JSgf90_3_subset_overlap_3_14,03_stem_booting/21JSgf90_3_subset_overlap_3_14.jpg,stem_booting:unknown:21JSgf90_3,stem_booting:unknown:21JSgf90_3,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_3_subset_overlap_5_0,03_stem_booting/21JSgf90_3_subset_overlap_5_0.jpg,stem_booting:unknown:21JSgf90_3,stem_booting:unknown:21JSgf90_3,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_4_subset_overlap_2_4,03_stem_booting/21JSgf90_4_subset_overlap_2_4.jpg,stem_booting:unknown:21JSgf90_4,stem_booting:unknown:21JSgf90_4,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_5_subset_overlap_2_8,03_stem_booting/21JSgf90_5_subset_overlap_2_8.jpg,stem_booting:unknown:21JSgf90_5,stem_booting:unknown:21JSgf90_5,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_5_subset_overlap_5_2,03_stem_booting/21JSgf90_5_subset_overlap_5_2.jpg,stem_booting:unknown:21JSgf90_5,stem_booting:unknown:21JSgf90_5,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_7_subset_overlap_3_6,03_stem_booting/21JSgf90_7_subset_overlap_3_6.jpg,stem_booting:unknown:21JSgf90_7,stem_booting:unknown:21JSgf90_7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_8_subset_overlap_0_11,03_stem_booting/21JSgf90_8_subset_overlap_0_11.jpg,stem_booting:unknown:21JSgf90_8,stem_booting:unknown:21JSgf90_8,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_8_subset_overlap_5_9,03_stem_booting/21JSgf90_8_subset_overlap_5_9.jpg,stem_booting:unknown:21JSgf90_8,stem_booting:unknown:21JSgf90_8,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_8_subset_overlap_6_11,03_stem_booting/21JSgf90_8_subset_overlap_6_11.jpg,stem_booting:unknown:21JSgf90_8,stem_booting:unknown:21JSgf90_8,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSgf90_9_subset_overlap_1_1,03_stem_booting/21JSgf90_9_subset_overlap_1_1.jpg,stem_booting:unknown:21JSgf90_9,stem_booting:unknown:21JSgf90_9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
21JSgf90_9_subset_overlap_3_8,03_stem_booting/21JSgf90_9_subset_overlap_3_8.jpg,stem_booting:unknown:21JSgf90_9,stem_booting:unknown:21JSgf90_9,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
21JSsub_12_subset_overlap_1_2,03_stem_booting/21JSsub_12_subset_overlap_1_2.jpg,stem_booting:unknown:21JSsub_12,stem_booting:unknown:21JSsub_12,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
21JSsub_3_subset_overlap_0_6,03_stem_booting/21JSsub_3_subset_overlap_0_6.jpg,stem_booting:unknown:21JSsub_3,stem_booting:unknown:21JSsub_3,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
21JSsub_5_subset_overlap_0_4,03_stem_booting/21JSsub_5_subset_overlap_0_4.jpg,stem_booting:unknown:21JSsub_5,stem_booting:unknown:21JSsub_5,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
23JSIMG_9326_subset_overlap_3_5,03_stem_booting/23JSIMG_9326_subset_overlap_3_5.jpg,stem_booting:unknown:23JSIMG_9326,stem_booting:unknown:23JSIMG_9326,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
HB10_subset_overlap_3_4,03_stem_booting/HB10_subset_overlap_3_4.jpg,stem_booting:unknown:HB10,stem_booting:unknown:HB10,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HB16_subset_overlap_3_2,03_stem_booting/HB16_subset_overlap_3_2.jpg,stem_booting:unknown:HB16,stem_booting:unknown:HB16,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
HB5_subset_overlap_3_2,03_stem_booting/HB5_subset_overlap_3_2.jpg,stem_booting:unknown:HB5,stem_booting:unknown:HB5,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,validation
HB7_subset_overlap_3_4,03_stem_booting/HB7_subset_overlap_3_4.jpg,stem_booting:unknown:HB7,stem_booting:unknown:HB7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HB7_subset_overlap_4_1,03_stem_booting/HB7_subset_overlap_4_1.jpg,stem_booting:unknown:HB7,stem_booting:unknown:HB7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HB7_subset_overlap_4_3,03_stem_booting/HB7_subset_overlap_4_3.jpg,stem_booting:unknown:HB7,stem_booting:unknown:HB7,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HUN_DSC00053_subset_overlap_1_1,03_stem_booting/HUN_DSC00053_subset_overlap_1_1.jpg,stem_booting:unknown:HUN_DSC00053,stem_booting:unknown:HUN_DSC00053,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HUN_DSC00255_subset_overlap_0_1,03_stem_booting/HUN_DSC00255_subset_overlap_0_1.jpg,stem_booting:unknown:HUN_DSC00255,stem_booting:unknown:HUN_DSC00255,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HUN_DSC00255_subset_overlap_1_0,03_stem_booting/HUN_DSC00255_subset_overlap_1_0.jpg,stem_booting:unknown:HUN_DSC00255,stem_booting:unknown:HUN_DSC00255,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HUN_DSC00255_subset_overlap_1_1,03_stem_booting/HUN_DSC00255_subset_overlap_1_1.jpg,stem_booting:unknown:HUN_DSC00255,stem_booting:unknown:HUN_DSC00255,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
HUN_DSC00405_subset_overlap_0_1,03_stem_booting/HUN_DSC00405_subset_overlap_0_1.jpg,stem_booting:unknown:HUN_DSC00405,stem_booting:unknown:HUN_DSC00405,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_0_0,03_stem_booting/LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_0_0.jpg,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_0_1,03_stem_booting/LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_0_1.jpg,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_1_0,03_stem_booting/LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_1_0.jpg,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_1_1,03_stem_booting/LN_0ccbd74678dec3a6f43ad8031f1c577_subset_overlap_1_1.jpg,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,stem_booting:unknown:LN_0ccbd74678dec3a6f43ad8031f1c577,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,train
LN_91585d7f3d4ea7b5789fe5e64ff0c77_subset_overlap_0_0,03_stem_booting/LN_91585d7f3d4ea7b5789fe5e64ff0c77_subset_overlap_0_0.jpg,stem_booting:unknown:LN_91585d7f3d4ea7b5789fe5e64ff0c77,stem_booting:unknown:LN_91585d7f3d4ea7b5789fe5e64ff0c77,unknown,,unknown,unknown,,30-49,stem_booting,stage_folder,user_provided,,,stem_booting,test
